prompt_id,prompt_uid,image_path,prompt_status,image_status,qc_status,intended_score_band,intended_coarse_class,intended_representative_score,reviewed_score_band,reviewed_coarse_class,final_score_band,final_coarse_class,training_score_band,training_coarse_class,training_representative_score,training_label_source,prompt_title,prompt_model,band_spec_file,qc_notes,damage_profile_primary,damage_profile_secondary,damage_location_primary,box_form_factor,box_pattern,label_presence,tape_profile,background_context,camera_angle,lighting_style,preprocessing_profile
194,prompt_717f082993f440e5,images/img_a18b9c9d07f14fd5.png,approved,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Top-right corner damage with barcode label,gpt-5.4-mini,56-65-moderate-high.md,,multiple_damaged_corners,secondary_face_dent,front_top_right_corner,tall_rectangular,tape_heavy_plain,barcode_label_only,single_center_tape,delivery_sorting_table,high_three_quarter_right,harsh_side_shadow,rgb_resize_384
195,prompt_4d20834f94ae4167,images/img_119212d601824a2a.png,approved,generated,accepted_relabel,56-65,moderate,60,46-55,moderate,46-55,moderate,46-55,moderate,50,final_relabel,Top-left edge split on patchwork box,gpt-5.4-mini,56-65-moderate-high.md,,narrow_opening_from_edge_split,minor_tape_peel,front_top_left_corner,long_rectangular,recycled_patchwork_cardboard,small_shipping_label,cross_tape,delivery_sorting_table,front_eye_level,mixed_indoor,rgb_resize_384
196,prompt_d94fb7b801174f18,images/img_4f36e03b03324b9c.png,approved,generated,accepted_relabel,56-65,moderate,60,46-55,moderate,46-55,moderate,46-55,moderate,50,final_relabel,Top flap edge split on long brown box,gpt-5.4-mini,56-65-moderate-high.md,,narrow_opening_from_edge_split,extra_small_puncture,top_flap_edge,long_rectangular,plain_brown,multiple_small_stickers,single_center_tape,delivery_sorting_table,side_profile_right,soft_even,rgb_resize_384
197,prompt_99760c5b0f5348e3,images/img_1b81dc5551d74fc3.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Collapsed front-left corner in van cargo,gpt-5.4-mini,66-75-severe-low.md,,collapsed_corner_cluster,additional_crushed_edge,front_bottom_left_corner,medium_standard,tape_heavy_plain,multiple_small_stickers,minimal_tape,van_cargo_area,low_angle_front,backlit_but_readable,rgb_resize_384
198,prompt_d18536a4cedc43d6,images/img_97147410c6104a90.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Top-right corner collapse on tall box,gpt-5.4-mini,66-75-severe-low.md,,collapsed_corner_cluster,extra_small_puncture,front_top_right_corner,tall_rectangular,subtle_printed_markings,multiple_small_stickers,cross_tape,warehouse_floor,side_profile_right,backlit_but_readable,rgb_resize_384
199,prompt_407168007a364e84,images/img_4c1b14e6c4704b1e.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Left panel crushed cube box,gpt-5.4-mini,66-75-severe-low.md,,strong_side_crushing,additional_crushed_edge,left_side_panel,small_cube,subtle_printed_markings,barcode_label_only,old_peeling_tape,warehouse_floor,side_profile_left,dim_ambient,rgb_resize_384
200,prompt_8e614b88f5bc4317,images/img_035c2b1dcf5e4826.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Broad tear along left side seam,gpt-5.4-mini,66-75-severe-low.md,,broad_edge_tear,broad_surface_grime,left_side_panel,long_rectangular,subtle_printed_markings,no_visible_label,single_center_tape,packing_station,high_three_quarter_left,mixed_indoor,rgb_resize_384
201,prompt_c8100afc182e40b8,images/img_bff351c8065c4b0b.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Front-left corner tear with tiny puncture,gpt-5.4-mini,66-75-severe-low.md,,broad_edge_tear,extra_small_puncture,front_bottom_left_corner,tall_rectangular,shipping_label_patch,no_visible_label,reinforced_edge_tape,plain_studio_floor,front_eye_level,cool_fluorescent,rgb_resize_384
202,prompt_fb8cc28887134726,images/img_db1f83ed0ea94d68.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Crushed right side under harsh side light,gpt-5.4-mini,66-75-severe-low.md,,strong_side_crushing,additional_crushed_edge,left_side_panel,medium_standard,tape_heavy_plain,small_shipping_label,reinforced_edge_tape,delivery_sorting_table,bottom_edge_low,harsh_side_shadow,rgb_resize_384
203,prompt_4e3f67a9c2764e95,images/img_1e9254f8fa5f482b.png,approved,generated,accepted_relabel,66-75,severe,70,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Torn-open corner with exposed interior,gpt-5.4-mini,66-75-severe-low.md,,large_corner_opening,none,front_bottom_left_corner,tall_rectangular,plain_brown,small_shipping_label,minimal_tape,outdoor_doorstep,high_three_quarter_right,mixed_indoor,rgb_resize_384
204,prompt_0f18bb9ff20244d8,images/img_9cfd7c8d28bc406a.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Collapsed top-left corner with grime,gpt-5.4-mini,66-75-severe-low.md,,collapsed_corner_cluster,broad_surface_grime,front_top_left_corner,medium_standard,recycled_patchwork_cardboard,multiple_small_stickers,single_center_tape,warehouse_floor,high_three_quarter_right,cool_fluorescent,rgb_resize_384
205,prompt_297a143dea884118,images/img_30374e4072b04240.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Bottom-right corner collapse on mailer box,gpt-5.4-mini,66-75-severe-low.md,,collapsed_corner_cluster,additional_crushed_edge,front_bottom_right_corner,flat_mailer_box,plain_brown,small_shipping_label,cross_tape,outdoor_doorstep,high_three_quarter_left,harsh_side_shadow,rgb_resize_384
206,prompt_14e80fee5fc445cb,images/img_85444896010847ac.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Right-side crush on small cube,gpt-5.4-mini,66-75-severe-low.md,,strong_side_crushing,broad_surface_grime,right_side_panel,small_cube,shipping_label_patch,barcode_label_only,old_peeling_tape,plain_studio_floor,slightly_top_down,soft_even,rgb_resize_384
207,prompt_4728d23c6a8848d8,images/img_f9667aec37c147a0.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Torn top flap edge in van cargo,gpt-5.4-mini,66-75-severe-low.md,,broad_edge_tear,additional_crushed_edge,top_flap_edge,long_rectangular,shipping_label_patch,barcode_label_only,reinforced_edge_tape,van_cargo_area,side_profile_left,dim_ambient,rgb_resize_384
208,prompt_838c06d909324334,images/img_f6b8e5f890bf496f.png,approved,generated,accepted_relabel,66-75,severe,70,56-65,moderate,56-65,moderate,56-65,moderate,60,final_relabel,Right panel tear with small nick outdoors,gpt-5.4-mini,66-75-severe-low.md,,broad_edge_tear,extra_small_puncture,right_side_panel,long_rectangular,tape_heavy_plain,multiple_small_stickers,minimal_tape,outdoor_doorstep,high_three_quarter_right,cool_fluorescent,rgb_resize_384
209,prompt_ef5d0bd2c9d64b72,images/img_c106e639e64147b2.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Front-face center crush from overhead,gpt-5.4-mini,66-75-severe-low.md,,strong_side_crushing,none,front_face_center,medium_standard,tape_heavy_plain,no_visible_label,minimal_tape,packing_station,top_down,mixed_indoor,rgb_resize_384
210,prompt_930c088eaec2442c,images/img_104bb2735c4a4e73.png,approved,generated,accepted_relabel,66-75,severe,70,56-65,moderate,56-65,moderate,56-65,moderate,60,final_relabel,Top flap edge tear on small cube,gpt-5.4-mini,66-75-severe-low.md,,broad_edge_tear,broad_surface_grime,top_flap_edge,small_cube,subtle_printed_markings,multiple_small_stickers,minimal_tape,delivery_sorting_table,low_angle_front,cool_fluorescent,rgb_resize_384
211,prompt_69bee36126cf426c,images/img_6107e72075cd409b.png,approved,generated,accepted_as_labeled,66-75,severe,70,66-75,severe,66-75,severe,66-75,severe,70,intended_reviewed_match,Collapsed front-left corner on long box,gpt-5.4-mini,66-75-severe-low.md,,collapsed_corner_cluster,none,front_bottom_left_corner,long_rectangular,recycled_patchwork_cardboard,small_shipping_label,old_peeling_tape,packing_station,bottom_edge_low,backlit_but_readable,rgb_resize_384
212,prompt_5fe35ba80ee942fe,images/img_b186f9828f27482f.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Collapsed Front-Right Corner on Sorting Table,gpt-5.4-mini,76-85-severe-mid.md,,collapsed_corner_cluster_with_open_seam,broad_surface_grime,front_bottom_right_corner,medium_standard,shipping_label_patch,barcode_label_only,cross_tape,delivery_sorting_table,high_three_quarter_right,backlit_but_readable,rgb_resize_384
213,prompt_d020f4e633214ebd,images/img_bfaa5d8464794ab6.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Crushed Left Panel Cube Box,gpt-5.4-mini,76-85-severe-mid.md,,heavy_crushing_with_split_seams,broad_surface_grime,left_side_panel,small_cube,tape_heavy_plain,multiple_small_stickers,reinforced_edge_tape,delivery_sorting_table,bottom_edge_low,mixed_indoor,rgb_resize_384
214,prompt_592c9cb5531042f1,images/img_d63bb78af7ac4cf2.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Collapsed Right Side Panel in Packing Station,gpt-5.4-mini,76-85-severe-mid.md,,major_side_collapse,none,right_side_panel,medium_standard,plain_brown,barcode_label_only,minimal_tape,packing_station,three_quarter_left,harsh_side_shadow,rgb_resize_384
215,prompt_86f6c4a4de974de9,images/img_e51251c03552423b.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Torn Right Panel with Crushed Edge,gpt-5.4-mini,76-85-severe-mid.md,,large_torn_opening,additional_crushed_edge,right_side_panel,tall_rectangular,recycled_patchwork_cardboard,no_visible_label,single_center_tape,van_cargo_area,three_quarter_right,backlit_but_readable,rgb_resize_384
216,prompt_29ef905a425b43d3,images/img_e0be765c77694295.png,approved,generated,accepted_relabel,76-85,severe,80,66-75,severe,66-75,severe,66-75,severe,70,final_relabel,Collapsed Top-Right Mailer Corner,gpt-5.4-mini,76-85-severe-mid.md,,collapsed_corner_cluster_with_open_seam,none,front_top_right_corner,flat_mailer_box,tape_heavy_plain,multiple_small_stickers,minimal_tape,warehouse_floor,side_profile_right,cool_fluorescent,rgb_resize_384
217,prompt_d015bb1f9fcb48f3,images/img_7c48514b200e46b5.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Torn Top-Right Cube with Grime,gpt-5.4-mini,76-85-severe-mid.md,,large_torn_opening,broad_surface_grime,front_top_right_corner,small_cube,shipping_label_patch,no_visible_label,cross_tape,packing_station,high_three_quarter_left,dim_ambient,rgb_resize_384
218,prompt_fb3becd92b46404e,images/img_64bfd2f4805e4e10.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Collapsed Left Panel with Edge Failure,gpt-5.4-mini,76-85-severe-mid.md,,major_side_collapse,additional_crushed_edge,left_side_panel,medium_standard,shipping_label_patch,barcode_label_only,reinforced_edge_tape,plain_studio_floor,side_profile_left,mixed_indoor,rgb_resize_384
219,prompt_68474e62c2194f64,images/img_e3b74246c35d4495.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Front-Face Tear with Crushed Edge,gpt-5.4-mini,76-85-severe-mid.md,,large_torn_opening,additional_crushed_edge,front_face_center,medium_standard,recycled_patchwork_cardboard,small_shipping_label,single_center_tape,warehouse_floor,front_eye_level,harsh_side_shadow,rgb_resize_384
220,prompt_d2c237d31e7c4eee,images/img_1dab76fab08144bf.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Crushed Top Flap Edge on Sorting Table,gpt-5.4-mini,76-85-severe-mid.md,,heavy_crushing_with_split_seams,broad_surface_grime,top_flap_edge,tall_rectangular,shipping_label_patch,barcode_label_only,minimal_tape,delivery_sorting_table,high_three_quarter_right,soft_even,rgb_resize_384
221,prompt_f85aaf6ac1564003,images/img_11a556ae49be4ff0.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Collapsed Front-Left Corner Porch Box,gpt-5.4-mini,76-85-severe-mid.md,,collapsed_corner_cluster_with_open_seam,none,front_top_left_corner,small_cube,plain_brown,no_visible_label,cross_tape,outdoor_doorstep,diagonal_corner_view,backlit_but_readable,rgb_resize_384
222,prompt_e0ef1c94ae024aab,images/img_819cd0d822f94280.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Crushed Top Edge with Peeling Tape,gpt-5.4-mini,76-85-severe-mid.md,,heavy_crushing_with_split_seams,additional_crushed_edge,top_flap_edge,small_cube,subtle_printed_markings,barcode_label_only,old_peeling_tape,outdoor_doorstep,high_three_quarter_left,mixed_indoor,rgb_resize_384
223,prompt_9ad64b9197d44bbe,images/img_f82447e1622b48c1.png,approved,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Left Side Tear on Packing Station Floor,gpt-5.4-mini,76-85-severe-mid.md,,large_torn_opening,none,left_side_panel,flat_mailer_box,tape_heavy_plain,barcode_label_only,cross_tape,packing_station,side_profile_left,harsh_side_shadow,rgb_resize_384
224,prompt_be60291aeb3341d8,images/img_0fdf7b10d4884400.png,approved,generated,accepted_relabel,76-85,severe,80,66-75,severe,66-75,severe,66-75,severe,70,final_relabel,Collapsed Front-Left Tall Box,gpt-5.4-mini,76-85-severe-mid.md,,collapsed_corner_cluster_with_open_seam,none,front_top_left_corner,tall_rectangular,subtle_printed_markings,multiple_small_stickers,reinforced_edge_tape,van_cargo_area,top_down,cool_fluorescent,rgb_resize_384
225,prompt_cd6af298ec994d4e,images/img_5ee6d2fd25c24a3c.png,approved,generated,accepted_relabel,76-85,severe,80,66-75,severe,66-75,severe,66-75,severe,70,final_relabel,Bottom-Left Corner Collapse with Grime,gpt-5.4-mini,76-85-severe-mid.md,,collapsed_corner_cluster_with_open_seam,broad_surface_grime,front_bottom_left_corner,flat_mailer_box,tape_heavy_plain,no_visible_label,old_peeling_tape,packing_station,front_eye_level,soft_even,rgb_resize_384
226,prompt_65695fcbf4eb4a3d,images/img_b3339b6b1ee143b7.png,approved,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Severely flattened front-face cube,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,broad_surface_grime,front_face_center,small_cube,plain_brown,no_visible_label,cross_tape,outdoor_doorstep,front_eye_level,mixed_indoor,rgb_resize_384
227,prompt_bde936cbd3034128,images/img_44f743ce83084e8d.png,approved,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Collapsed corner on tall box,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,broad_surface_grime,front_bottom_right_corner,tall_rectangular,subtle_printed_markings,no_visible_label,old_peeling_tape,van_cargo_area,high_three_quarter_left,backlit_but_readable,rgb_resize_384
228,prompt_d51ba670e57b42cf,images/img_77d6107b988c4438.png,approved,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Flattened left side panel,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,none,left_side_panel,medium_standard,tape_heavy_plain,multiple_small_stickers,reinforced_edge_tape,delivery_sorting_table,high_three_quarter_left,harsh_side_shadow,rgb_resize_384
229,prompt_8b1338f6151c42d8,images/img_b7dbffd7b3f641b1.png,approved,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Extreme corner collapse on long box,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,broad_surface_grime,front_top_right_corner,long_rectangular,plain_brown,barcode_label_only,old_peeling_tape,warehouse_floor,low_angle_front,mixed_indoor,rgb_resize_384
230,prompt_1082f24f6f714c2d,images/img_3b3593bcd7d740d7.png,approved,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Large open tear at bottom-left corner,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,none,front_bottom_left_corner,small_cube,subtle_printed_markings,multiple_small_stickers,minimal_tape,warehouse_floor,bottom_edge_low,mixed_indoor,rgb_resize_384
231,prompt_c5144d093f154da6,images/img_43a07bbdafc54555.png,approved,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Collapsed right side panel,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,broad_surface_grime,right_side_panel,long_rectangular,tape_heavy_plain,no_visible_label,cross_tape,delivery_sorting_table,high_three_quarter_right,soft_even,rgb_resize_384
232,prompt_1e201593c9134f3f,images/img_e39f9f134a9748a2.png,approved,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Crushed bottom-right corner mailer,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,none,front_bottom_right_corner,flat_mailer_box,recycled_patchwork_cardboard,small_shipping_label,reinforced_edge_tape,outdoor_doorstep,high_three_quarter_right,backlit_but_readable,rgb_resize_384
